mysql> select * from log;

+-----+---------------------+---------+----------------------------------+-------+
| id  | time                | cell_id | comment                          | event |
| 347 | 2019-01-11 12:17:03 |       3 | 120: 736865                      |     7 |
| 348 | 2019-01-11 12:23:32 |       3 | waiting - all orders taken       |     0 |
| 349 | 2019-01-11 12:23:40 |       3 | waiting - all orders taken       |     0 |
| 350 | 2019-01-11 12:23:48 |       3 | waiting - all orders taken       |     0 |
| 351 | 2019-01-11 12:23:56 |       3 | waiting - all orders taken       |     0 |
| 352 | 2019-01-12 18:55:43 |       3 | 121: B1D0EE                      |     7 |
| 353 | 2019-01-12 18:55:43 |       3 | 121: B1D0EE                      |     6 |
| 354 | 2019-01-12 18:55:45 |       3 | 121: B1D0EE                      |     8 |
| 355 | 2019-01-12 18:55:50 |       3 | 122: 3E0A4A                      |     7 |
| 356 | 2019-01-12 18:55:51 |       3 | 122: 3E0A4A                      |     0 |
| 357 | 2019-01-12 18:55:52 |       3 | 122: 3E0A4A                      |     8 |
| 358 | 2019-01-12 18:55:58 |       3 | 123: DE3331                      |     7 |
| 359 | 2019-01-12 18:55:58 |       3 | 123: DE3331                      |     3 |
| 360 | 2019-01-12 18:55:59 |       3 | 123: DE3331                      |     8 |
| 361 | 2019-01-12 18:56:04 |       3 | 124: B0DCB7                      |     7 |
| 362 | 2019-01-12 18:56:05 |       3 | 124: B0DCB7                      |     3 |
| 363 | 2019-01-12 18:56:06 |       3 | 124: B0DCB7                      |     8 |
| 364 | 2019-01-12 18:56:11 |       3 | 125: 5A1C75                      |     7 |
| 365 | 2019-01-12 18:56:14 |       3 | 125: 5A1C75                      |     3 |
| 366 | 2019-01-12 18:56:15 |       3 | 125: 5A1C75                      |     8 |
| 367 | 2019-01-12 18:56:20 |       3 | 126: B19375                      |     7 |
| 368 | 2019-01-12 18:56:21 |       3 | 126: B19375                      |     5 |
| 369 | 2019-01-12 18:56:23 |       3 | 126: B19375                      |     8 |
| 370 | 2019-01-12 18:56:28 |       3 | 127: 48413E                      |     7 |
| 371 | 2019-01-12 18:56:28 |       3 | 127: 48413E                      |     5 |
| 372 | 2019-01-12 18:56:29 |       3 | 127: 48413E                      |     8 |
| 373 | 2019-01-12 18:56:35 |       3 | 128: FAB2BC                      |     7 |
| 374 | 2019-01-12 18:56:35 |       3 | 128: FAB2BC                      |     5 |
| 375 | 2019-01-12 18:56:37 |       3 | 128: FAB2BC                      |     8 |
| 376 | 2019-01-12 18:56:42 |       3 | 129: B20E16                      |     7 |
| 377 | 2019-01-12 18:56:42 |       3 | 129: B20E16                      |     3 |
| 378 | 2019-01-12 18:56:44 |       3 | 129: B20E16                      |     8 |
| 379 | 2019-01-12 18:56:49 |       3 | 130: 05ED82                      |     7 |
| 380 | 2019-01-12 18:56:49 |       3 | 130: 05ED82                      |     1 |
| 381 | 2019-01-12 18:56:51 |       3 | 130: 05ED82                      |     8 |
| 382 | 2019-01-12 18:56:56 |       3 | 131: 86A660                      |     7 |
| 383 | 2019-01-12 18:56:56 |       3 | 131: 86A660                      |     5 |
| 384 | 2019-01-12 18:56:57 |       3 | 131: 86A660                      |     8 |
| 385 | 2019-01-12 18:57:03 |       3 | 132: DEE1C0                      |     7 |
| 386 | 2019-01-12 18:57:05 |       3 | 132: DEE1C0                      |     3 |
| 387 | 2019-01-12 18:57:06 |       3 | 132: DEE1C0                      |     8 |
| 388 | 2019-01-12 18:57:12 |       3 | 133: A73BA2                      |     7 |
| 389 | 2019-01-12 18:57:12 |       3 | 133: A73BA2                      |     6 |
| 390 | 2019-01-12 18:57:13 |       3 | 133: A73BA2                      |     8 |
| 391 | 2019-01-12 18:57:18 |       3 | 134: 78186A                      |     7 |
| 392 | 2019-01-12 18:58:14 |       3 | 135: A3EB23                      |     7 |
| 393 | 2019-01-12 18:58:14 |       3 | 135: A3EB23                      |     6 |
| 394 | 2019-01-12 18:58:16 |       3 | 135: A3EB23                      |     8 |
| 395 | 2019-01-12 18:58:21 |       3 | 136: 435658                      |     7 |
| 396 | 2019-01-12 18:58:23 |       3 | 136: 435658                      |     6 |
| 397 | 2019-01-12 18:58:24 |       3 | 136: 435658                      |     8 |
| 398 | 2019-01-12 18:58:30 |       3 | 137: 42158B                      |     7 |
| 399 | 2019-01-12 18:58:30 |       3 | 137: 42158B                      |     3 |
| 400 | 2019-01-12 18:58:31 |       3 | 137: 42158B                      |     8 |
| 401 | 2019-01-12 18:58:36 |       3 | 138: 75455F                      |     7 |
| 402 | 2019-01-12 18:58:37 |       3 | 138: 75455F                      |     1 |
| 403 | 2019-01-12 18:58:38 |       3 | 138: 75455F                      |     8 |
| 404 | 2019-01-12 18:58:43 |       3 | 139: 311E6F                      |     7 |
| 405 | 2019-01-12 18:58:43 |       3 | 139: 311E6F                      |     0 |
| 406 | 2019-01-12 18:58:45 |       3 | 139: 311E6F                      |     8 |
| 407 | 2019-01-12 18:58:50 |       3 | 140: 80AD90                      |     7 |
| 408 | 2019-01-12 18:58:50 |       3 | 140: 80AD90                      |     6 |
| 409 | 2019-01-12 18:58:52 |       3 | 140: 80AD90                      |     8 |
| 410 | 2019-01-12 18:58:57 |       3 | 141: 70BB12                      |     7 |
| 411 | 2019-01-12 18:58:57 |       3 | 141: 70BB12                      |     1 |
| 412 | 2019-01-12 18:58:59 |       3 | 141: 70BB12                      |     8 |
| 413 | 2019-01-12 18:59:04 |       3 | 142: 60CF19                      |     7 |
| 414 | 2019-01-12 18:59:04 |       3 | 142: 60CF19                      |     6 |
| 415 | 2019-01-12 18:59:05 |       3 | 142: 60CF19                      |     8 |
| 416 | 2019-01-12 18:59:11 |       3 | 143: CDE4DA                      |     7 |
| 417 | 2019-01-12 18:59:11 |       3 | 143: CDE4DA                      |     0 |
| 418 | 2019-01-12 18:59:12 |       3 | 143: CDE4DA                      |     8 |
| 419 | 2019-01-12 18:59:17 |       3 | 144: 5C3026                      |     7 |
| 420 | 2019-01-12 18:59:17 |       3 | 144: 5C3026                      |     5 |
| 421 | 2019-01-12 18:59:19 |       3 | 144: 5C3026                      |     8 |
| 422 | 2019-01-12 19:06:06 |       3 | 145: 789C61                      |     7 |
| 423 | 2019-01-12 19:06:06 |       3 | 145: 789C61                      |     6 |
| 424 | 2019-01-12 19:06:08 |       3 | 145: 789C61                      |     8 |
| 425 | 2019-01-12 19:06:13 |       3 | 146: C96881                      |     7 |
| 426 | 2019-01-12 19:06:13 |       3 | 146: C96881                      |     6 |
| 427 | 2019-01-12 19:06:15 |       3 | 146: C96881                      |     8 |
| 428 | 2019-01-12 19:06:20 |       3 | 147: 4EAEC2                      |     7 |
| 429 | 2019-01-12 19:06:20 |       3 | 147: 4EAEC2                      |     6 |
| 430 | 2019-01-12 19:06:21 |       3 | 147: 4EAEC2                      |     8 |
| 431 | 2019-01-12 19:06:27 |       3 | 148: 0BB6BD                      |     7 |
| 432 | 2019-01-12 19:06:27 |       3 | 148: 0BB6BD                      |     4 |
| 433 | 2019-01-12 19:06:28 |       3 | 148: 0BB6BD                      |     8 |
| 434 | 2019-01-12 19:06:33 |       3 | 149: 067B93                      |     7 |
| 435 | 2019-01-12 19:06:34 |       3 | 149: 067B93                      |     4 |
| 436 | 2019-01-12 19:06:35 |       3 | 149: 067B93                      |     8 |
| 437 | 2019-01-12 19:06:40 |       3 | 150: D755AB                      |     7 |
| 438 | 2019-01-12 19:06:43 |       3 | 150: D755AB                      |     6 |
| 439 | 2019-01-12 19:06:44 |       3 | 150: D755AB                      |     8 |
| 440 | 2019-01-12 19:06:49 |       3 | 151: 02968B                      |     7 |
| 441 | 2019-01-12 19:06:52 |       3 | 151: 02968B                      |     5 |
| 442 | 2019-01-12 19:06:53 |       3 | 151: 02968B                      |     8 |
| 443 | 2019-01-12 19:06:58 |       3 | 152: 1E7828                      |     7 |
| 444 | 2019-01-12 19:06:58 |       3 | 152: 1E7828                      |     1 |
| 445 | 2019-01-12 19:07:00 |       3 | 152: 1E7828                      |     8 |
| 446 | 2019-01-12 19:07:05 |       3 | 153: 08EE58                      |     7 |
| 447 | 2019-01-12 19:07:05 |       3 | 153: 08EE58                      |     0 |
| 448 | 2019-01-12 19:07:07 |       3 | 153: 08EE58                      |     8 |
| 449 | 2019-01-12 19:07:12 |       3 | 154: C55D63                      |     7 |
| 450 | 2019-01-12 19:07:13 |       3 | 154: C55D63                      |     1 |
| 451 | 2019-01-12 19:07:14 |       3 | 154: C55D63                      |     8 |
+-----+---------------------+---------+----------------------------------+-------+

444 rows in set (0.00 sec)

